Rochefort,26150,45.933333,-0.983333
Santana Do Ipanema,26147,-9.366667,-37.233333
Innoshima,26141,34.2833333,133.1833333
Marhaura,26140,25.966667,84.866667
Descalvado,26138,-21.9,-47.616667
Magugu,26132,-4.0166667,35.7666667
Kaisariani,26126,37.9666667,23.8
Sprockhovel,26125,51.35,7.25
Malazgirt,26121,39.148889,42.537778
Nong Han,26120,17.356667,103.109444
Shiggaon,26120,15.0,75.233333
Bergenfield,26120,40.9275,-73.9977778
Kriens,26117,47.033333,8.283333
Raikot,26116,30.65,75.6
Aksu,26114,42.416667,69.833333
Ban Bung,26113,12.866667,100.966667
Ridgecrest,26110,35.6225,-117.67
Mizdah,26107,31.4333333,12.9833333
Middletown,26096,41.4458333,-74.4233333
Eagle Pass,26090,28.7088889,-100.4991667
Vught,26082,51.65,5.3
Piracaia,26076,-23.05,-46.35
San Felipe,26073,21.27,-101.492222
West Linn,26067,45.3658333,-122.6111111
Henstedt-Ulzburg,26062,53.783333,10.0
Temse,26054,51.133333,4.216667
Vimercate,26053,45.616667,9.366667
San Juan,26051,9.9666667,-84.0833333
Westerly,26048,41.3775,-71.8277778
The Crossings,26047,25.6702778,-80.4013889
Rivas,26046,11.4333333,-85.8333333
Mashiko,26045,36.4666667,140.1
Szczytno,26044,53.566667,21.0
Sungai Udang,26044,2.2666667,102.15
Corsicana,26037,32.0952778,-96.4686111
Congleton,26030,53.15,-2.2
West Chicago,26014,41.8847222,-88.2038889
Mercedes,26013,10.0166667,-84.1333333
Taburbah,26012,36.8397222,9.8333333
Ranavav,26012,21.684167,69.740833
Englewood,26012,40.8927778,-73.9730556
Odenton,26005,39.0838889,-76.7005556
Marialva,26001,-23.466667,-51.7
Junnar,25999,19.2,73.883333
Ambatofinandrahana,25997,-20.55,46.8
Lago Da Pedra,25996,-4.333333,-45.166667
Arnstadt,25995,50.833333,10.95
Moyale,25993,3.5691667,39.0833333
Shingu,25992,33.7166667,130.4333333
Vrbas,25991,45.571389,19.640833
Kanker,25987,20.271944,81.493056
Nanchital,25983,18.066667,-94.4
Melgar,25980,4.2072222,-74.6455556
Kluczbork,25978,50.983333,18.216667
Harelbeke,25978,50.85,3.3
Sora,25977,41.716667,13.616667
Desenzano Del Garda,25974,45.466667,10.533333
Paco De Arcos,25974,38.6833333,-9.2833333
Olanchito,25972,15.5,-86.5666667
North Potomac,25972,39.0827778,-77.2652778
Walcz,25971,53.266667,16.466667
Ankazoabo,25961,-22.2833333,44.5166667
Kinwat,25958,19.633333,78.2
Kokologo,25958,12.1897222,-1.8855556
Ubach-Palenberg,25957,50.933333,6.116667
Herdecke,25954,51.4,7.433333
Si Satchanalai,25942,17.516667,99.766667
Kubinka,25942,55.5838889,36.69
Yabrud,25941,33.9666667,36.6666667
Beoumi,25940,7.676111,-5.579722
Sao Mamede De Infesta,25939,41.2,-8.6
Olpe,25939,51.033333,7.85
Nagari,25936,13.333333,79.583333
Telabastagan,25935,15.116667,120.616667
Makubetsu,25935,45.3713889,141.8211111
Dodge City,25932,37.7527778,-100.0166667
Goiatuba,25925,-18.016667,-49.366667
Sagara,25922,34.6833333,138.2
Werder,25913,52.383333,12.95
Herentals,25912,51.183333,4.833333
Brecht,25908,51.35,4.633333
Kaltan,25904,53.5,87.2833333
Chipurupalle,25904,18.3,83.566667
Dix Hills,25902,40.8047222,-73.3366667
Vichy,25900,46.116667,3.416667
Victor Rosales,25898,22.95,-102.7
Renigunta,25898,13.65,79.516667
Wanasari,25892,-6.8884,109.0283
Dunga Bunga,25891,29.75,73.25
Cavaillon,25890,43.833333,5.033333
Orahovac,25889,42.399444,20.654722
Granja,25880,-3.1,-40.833333
Nalhati,25878,24.3,87.816667
Opportunity,25877,47.6575,-117.2388889
Rhyl,25874,53.316667,-3.5
Aserri,25874,9.8666667,-84.1
Maywood,25872,41.8791667,-87.8430556
Rota,25867,36.616667,-6.35
Buchanan,25864,5.8808333,-10.0466667
Terrytown,25858,29.91,-90.0325
Sannois,25858,48.966667,2.25
Dongen,25855,51.6166667,4.9666667
North Ridgeville,25851,41.3894444,-82.0191667
Hertford,25848,51.8,-0.066667
Santo Tomas,25847,10.7611111,-74.75
Koregaon,25846,18.65,74.083333
Kandla,25845,23.033333,70.216667
Swiecie,25843,53.416667,18.45
Krasnoarmeysk,25841,51.0230556,45.7030556
Tamra,25839,32.8486111,35.2047222
Ma-Ao,25837,10.524444,123.026944
Ma-Ao,25837,10.483333,122.983333
Susehri,25832,40.164444,38.086667
Danvers,25829,42.575,-70.9305556
Fokino,25827,42.9836111,132.4047222
Nevyansk,25822,57.4919444,60.2086111
Monsefu,25822,-6.8780556,-79.8722222
Sokoni,25822,-6.4333333,39.55
Abasolo,25821,20.45,-101.516667
Newport,25818,41.49,-71.3133333
Ogre,25818,56.8166667,24.6
Varberg,25816,57.1,12.25
Phun Phin,25810,9.116667,99.2
Butzbach,25804,50.433333,8.683333
Santa Fe Do Sul,25802,-20.216667,-50.933333
Santa Cruz Das Palmeiras,25801,-21.816667,-47.25
Ibaiti,25797,-23.833333,-50.166667
Bireun,25794,5.203,96.7009
Itako,25791,35.9333333,140.55
Alhaurin De La Torre,25791,36.666667,-4.55
Newton Abbot,25789,50.533333,-3.6
Pimenta Bueno,25785,-11.65,-61.2
Sukumo,25784,32.9333333,132.7333333
Rottweil,25783,48.166667,8.616667
La Garenne-Colombes,25781,48.9,2.25
Nuwara Eliya,25780,6.9697222,80.77
Lumding,25777,25.75,93.166667
Rudolstadt,25773,50.716667,11.333333
Zwedru,25772,6.0666667,-8.1280556
Heemstede,25770,52.35,4.6166667
Krnov,25769,50.1,17.7166667
Bergerac,25766,44.85,0.483333
Fiche,25763,9.8,38.7333333
Omigawa,25763,35.85,140.6166667
Srinivaspur,25762,13.333333,78.216667
Avanigadda,25761,16.016667,80.916667
Marcavelica,25760,-4.8777778,-80.7052778
Nongstoin,25760,25.516667,91.266667
Pogradec,25758,40.9025,20.6525
Masuri,25756,30.45,78.083333
Annigeri,25755,15.433333,75.433333
Southlake,25755,32.9411111,-97.1338889
Pike Creek,25752,39.7308333,-75.7044444
Punaauia,25751,-17.6333333,-149.6
Assisi,25749,43.066667,12.616667
Osvaldo Cruz,25747,-21.783333,-50.833333
Salinas,25747,-16.166667,-42.283333
Kushikino,25744,31.7166667,130.2666667
Machachi,25742,-0.5,-78.5666667
Berehove,25741,48.216667,22.65
Mahendragarh,25730,28.283333,76.15
Jais,25729,26.25,81.533333
Amangarh,25725,34.005833,71.93
Wooster,25725,40.805,-81.9352778
Tarnaveni,25721,46.333333,24.283333
Staveley,25719,53.266667,-1.35
Raozan,25711,22.5661111,91.9325
Pawayan,25710,28.066667,80.1
Savigny-Le-Temple,25707,48.566667,2.583333
Los Palacios,25703,22.5872222,-83.2486111
Vicksburg,25701,32.3525,-90.8777778
Naruto,25697,35.6,140.4166667
Misilmeri,25692,38.033333,13.45
Krasnoarmeysk,25689,56.1,38.1333333
Helmstedt,25686,52.233333,11.0
Ampanihy,25686,-24.7,44.75
Deh Rawud,25683,32.621944,65.460278
Zavodoukovsk,25683,56.5080556,66.5419444
Khajuraho,25681,24.85,79.933333
Farnworth,25680,53.55,-2.4
Chhabra,25678,24.666667,76.833333
Lochearn,25672,39.3405556,-76.7225
Pinotepa Nacional,25669,16.316667,-98.016667
Kaniv,25666,49.75,31.466667
Bishop Auckland,25665,54.65,-1.666667
Jarocin,25665,51.966667,17.516667
Tuxpan,25664,19.55,-103.4
Hazelwood,25661,38.7713889,-90.3708333
Bartoszyce,25660,54.255833,20.811389
Carmagnola,25658,44.85,7.716667
Sepuka,25657,-4.75,34.5333333
Yoshii,25656,36.25,138.9833333
Kozyatyn,25645,49.716667,28.833333
Rostaq,25644,37.1275,69.830556
Harrison,25643,40.9688889,-73.7130556
Cordeiropolis,25639,-22.483333,-47.466667
Pullman,25636,46.7313889,-117.1786111
Sulayman,25634,36.6963889,10.4916667
Sadri,25634,25.183333,73.433333
Jandiala,25633,31.166667,75.616667
Concepcion,25628,13.926667,121.493333
Eureka,25626,40.8022222,-124.1625
Camas,25622,37.4,-6.033333
Pascagoula,25621,30.3655556,-88.5561111
Jiquilpan,25621,19.983333,-102.716667
Lapa,25621,-25.765833,-49.717778
Bang Pakong,25620,13.5,101.0
Freeport,25619,42.2966667,-89.6211111
San Andres Del Rabanedo,25618,42.616667,-5.6
Kot Diji,25617,27.343333,68.708889
Saintes,25616,45.75,-0.633333
Hannoversch Munden,25612,51.416667,9.683333
Waxahachie,25612,32.3863889,-96.8480556
Wolfsberg,25610,46.8405556,14.8441667
Burlington,25608,40.8075,-91.1127778
Cudahy,25606,33.9605556,-118.1844444
Nazare,25604,-13.033333,-39.0
Cave Spring,25602,37.2275,-80.0130556
Uran,25600,18.876944,72.939722
Lunel,25598,43.683333,4.133333
Paytug,25597,40.8941667,72.2436111
Severobaykalsk,25587,55.65,109.3166667
Milton,25586,42.2494444,-71.0666667
Pasighat,25584,28.066667,95.333333
Heppenheim,25580,49.640833,8.637222
Koprivnica,25579,46.1627778,16.8275
Apaseo El Alto,25577,20.45,-100.616667
Zevenaar,25576,51.9333333,6.0666667
Kalur Kot,25573,32.156389,71.259444
Epernay,25573,49.05,3.95
Capoterra,25572,39.174444,8.971111
Becej,25562,45.618889,20.036111
Chaumont,25562,48.116667,5.133333
Sun Prairie,25561,43.1836111,-89.2136111
Elmina,25560,5.0833333,-1.35
Marshalltown,25554,42.0494444,-92.9077778
Marana,25553,32.4366667,-111.2247222
Ekazhevo,25549,43.2086111,44.8230556
Hattersheim,25544,50.066667,8.466667
Oisterwijk,25544,51.5833333,5.2
Pilar,25542,-26.8666667,-58.3833333
Manjacaze,25541,-24.7116667,33.8827778
Mauganj,25540,24.683333,81.883333
College Park,25539,38.9805556,-76.9372222
Santana Do Paraiso,25537,-19.366667,-42.533333
Manyoni,25532,-5.75,34.8333333
Tekkalakota,25532,15.533333,76.883333
Rancharia,25531,-22.25,-50.916667
Tougue,25530,11.45,-11.6833333
Zittau,25527,50.9,14.833333
Antrim,25525,54.7,-6.2
Crowthorne,25522,51.366667,-0.816667
Smederevska Palanka,25516,44.365833,20.962778
Kallidaikurichchi,25515,8.666667,77.483333
East Cleveland,25513,41.5330556,-81.5791667
Kireyevsk,25513,53.9352778,37.9230556
Querecotillo,25511,-4.8377778,-80.6455556
Colonelganj,25506,27.133333,81.7
Yoshida,25500,37.6833333,138.8833333
Mehndawal,25498,26.975278,83.111667
Marin,25497,42.383333,-8.683333
Trelleborg,25494,55.3666667,13.1666667
Collinsville,25491,38.6702778,-89.9844444
Guadalupe,25491,-7.25,-79.4833333
Meckenheim,25491,50.633333,7.016667
Cullinan,25490,-25.6755556,28.5222222
Manica,25488,-18.9344444,32.8755556
Florence,25487,38.9988889,-84.6266667
Cantel,25485,14.8166667,-91.45
Kagal,25481,16.583333,74.316667
Mosbach,25474,49.353889,9.142778
Navrongo,25470,10.895,-1.0938889
Spring Valley,25469,41.1130556,-74.0441667
Armentieres,25468,50.683333,2.883333
Ibi,25467,38.633333,-0.566667
Arnold,25460,39.0319444,-76.5030556
Bannur,25457,12.330833,76.863056
Lainate,25446,45.566667,9.033333
Budhlada,25433,29.933333,75.566667
Griesheim,25432,49.862778,8.575278
Bagno A Ripoli,25431,43.75,11.316667
Auerbach,25430,50.516667,12.4
Rambouillet,25429,48.65,1.833333
Ayutuxtepeque,25426,13.7455556,-89.2063889
Zelino,25422,41.9802778,21.0641667
San Rafael,25415,9.8833333,-84.0833333
Paracin,25411,43.860833,21.407778
Dunkwa,25410,5.9666667,-1.7833333
Elmadag,25407,39.920833,33.230833
Nileshwar,25404,12.25,75.1
Maruko,25403,36.3166667,138.2666667
Marataizes,25397,-21.033333,-40.833333
Ellwangen,25396,48.966667,10.133333
Anderson,25393,34.5033333,-82.6502778
Cachan,25391,48.783333,2.333333
Golden Gate,25388,26.1875,-81.6952778
Greenville,25382,33.1383333,-96.1105556
Saraj,25379,42.0,21.3277778
Karkal,25376,13.2,74.983333
Kokstad,25373,-30.55,29.4166667
Omutninsk,25364,58.6702778,52.1847222
Reinbek,25357,53.516667,10.25
Chardara,25356,41.254722,67.969167
Nerekhta,25353,57.4552778,40.5661111
Mankono,25351,8.058611,-6.189722
Nelidovo,25349,56.2219444,32.775
San Giovanni In Persiceto,25344,44.633333,11.183333
Sao Lourenco Do Sul,25341,-31.366667,-51.966667
Sundarnagar,25340,31.533333,76.883333
Kurali,25332,30.833056,76.573333
Lohne,25332,52.666667,8.233333
Banganapalle,25325,15.316667,78.233333
Asandh,25325,29.516667,76.6
Carangola,25322,-20.733333,-42.033333
Gerash,25318,27.669722,54.138333
Wassenaar,25317,52.15,4.4
Sayula,25312,19.866667,-103.616667
Vohibinany,25311,-17.35,49.0333333
Maryland Heights,25311,38.7130556,-90.4297222
Myrtle Beach,25310,33.6888889,-78.8869444
Sidi Ali,25309,36.1005556,0.42
Anupshahr,25308,28.366667,78.266667
Paducah,25306,37.0833333,-88.6
Jalalabad,25305,29.618611,77.438333
Cabagan,25304,17.426111,121.7625
Varel,25303,53.4,8.133333
Carlsbad,25302,32.4205556,-104.2283333
Ingelheim,25296,49.980556,8.073611
Pszczyna,25288,49.966667,18.95
Tequila,25283,20.883333,-103.833333
Iiyama,25281,36.85,138.3666667
Mount Pleasant,25281,43.5977778,-84.7675
Pompeu,25278,-19.166667,-45.1
Abbeville,25274,50.1,1.833333
Ponca City,25273,36.7069444,-97.0852778
Piraju,25271,-23.2,-49.383333
Castlewood,25271,39.5847222,-104.9005556
Songadh,25270,21.166667,73.566667
Shamsabad,25268,27.533333,79.433333
Mendi,25267,9.8,35.1
Morro Agudo,25266,-20.733333,-48.066667
La Guaira,25264,10.6,-66.9333333
Gilgil,25264,-0.2166667,36.2666667
Kingsville,25264,27.5155556,-97.8558333
Gilgil,25264,-0.5,36.3166667
Lajedo,25262,-8.383333,-36.55
Windsor,25262,38.5472222,-122.8152778
Sao Caitano,25259,-8.35,-36.1
Santa Ana,25259,-12.8666667,-72.7166667
Guanajay,25258,22.9263889,-82.6875
Machhlishahr,25250,25.683333,82.416667
Murree,25245,33.9,73.4
Yarmouth,25243,41.7055556,-70.2291667
Anserma,25242,5.3327778,-75.7911111
Baloda Bazar,25238,21.666667,82.166667
Zirndorf,25237,49.45,10.95
Rimavska Sobota,25235,48.3833333,20.0333333
Surman,25235,32.7563889,12.575
Petrila,25234,45.45,23.416667
Crofton,25233,39.0016667,-76.6877778
Devanhalli,25230,13.2325,77.699167
Bedburg,25224,51.0,6.583333
Ijuin,25217,31.6166667,130.4
Robertson,25217,-33.8,19.8833333
Duluth,25213,34.0027778,-84.1447222
Morristown,25204,36.2138889,-83.295
Kaele,25199,10.1091667,14.4508333
Spinea,25198,45.493056,12.160556
Fremont,25197,41.4333333,-96.4977778
Chai Badan,25196,15.207778,101.134722
Gursarai,25193,25.616667,79.183333
Suhum,25192,6.0333333,-0.45
Mbinga,25192,-10.9333333,35.0166667
Gelibolu,25191,40.410278,26.670833
Dolores,25190,-36.3333333,-57.6666667
Mostovskoy,25188,44.4122222,40.7936111
Netphen,25187,50.916667,8.1
Parabiago,25186,45.55,8.95
Faqirwali,25185,29.469444,73.031111
Vanves,25184,48.833333,2.3
San Rafael Del Sur,25184,11.85,-86.45
Itupeva,25183,-17.416667,-40.483333
Plainview,25174,40.7763889,-73.4677778
Ringas,25173,27.35,75.566667
Rioja,25170,-6.0833333,-77.15
Vezirkopru,25168,41.143611,35.454722
Erice,25160,38.033333,12.583333
Delitzsch,25160,51.533333,12.35
Colinas,25159,-6.033333,-44.233333
Arumuganeri,25154,8.566667,78.116667
Hermanus,25153,-34.4166667,19.2333333
Tatarsk,25151,55.2166667,75.9666667
Pfungstadt,25151,49.806389,8.606944
Teyateyaneng,25149,-29.15,27.7333333
Teluk Nibung,25146,3.001,99.8164
Luchingu,25145,-10.9,39.3333333
Wolfen,25144,51.666667,12.283333
Enzan,25143,35.7,138.7333333
Bologoye,25142,57.8247222,34.0488889
Victoria,25139,-32.6091667,-60.1688889
Saryagash,25139,41.45,69.166667
Mako,25135,46.2166667,20.4833333
Ndouci,25134,5.861667,-4.764444
Parkland,25133,47.1555556,-122.4327778
Fossano,25133,44.55,7.716667
Tortona,25129,44.9,8.866667
Zarnesti,25126,45.55,25.3
Metallostroy,25123,59.8,30.5833333
Plered,25122,-6.640556,107.386389
Coral Terrace,25120,25.7455556,-80.3047222
La Teste-De-Buch,25116,44.633333,-1.15
Yamasaki,25115,35.0,134.55
Bristol,25110,36.5963889,-82.1886111
Bristol,25110,36.595,-82.1888889
Camargo,25107,43.4,-3.9
Buritizeiro,25104,-17.35,-44.966667
Pojuca,25102,-12.35,-38.333333
Bagru,25102,26.816667,75.55
Korostyshiv,25099,50.316667,29.066667
Vayalar,25094,9.7,76.333333
Argos,25091,37.6333333,22.7333333
Akune,25089,32.0166667,130.2
Budaors,25089,47.45,18.9666667
Sandomierz,25087,50.683333,21.75
Sokolov,25079,50.1833333,12.6333333
Ahraura,25078,25.016667,83.016667
Yablonovskiy,25078,44.9855556,38.9430556
Chodavaram,25074,17.45,81.766667
Farsan,25074,32.256944,50.564167
Campechuela,25069,20.2341667,-77.2788889
Afogados Da Ingazeira,25060,-7.75,-37.65
Malkangiri,25056,18.35,81.9
Rascani,25055,47.9572222,27.5538889
Pau Dos Ferros,25051,-6.116667,-38.166667
Boysun,25050,38.2061111,67.1986111
Swakopmund,25047,-22.6833333,14.5333333
Ust-Katav,25046,54.9369444,58.1655556
Chengannur,25046,9.333333,76.633333
Kanigiri,25045,15.4,79.516667
Spanaway,25045,47.1041667,-122.4333333
Lady Frere,25041,-31.7,27.2333333
Chandauli,25038,25.266667,83.266667
Tejupilco,25036,18.9,-100.15
Katima Mulilo,25034,-17.5,24.2666667
Batu Berendam,25028,2.25,102.25
Illkirch-Graffenstaden,25023,48.533333,7.716667
Noicattaro,25022,41.033333,16.983333
Dakor,25020,22.75,73.15
Attendorn,25014,51.116667,7.9
Pak Phanang,25014,8.35,100.2
Cuijk,25012,51.7333333,5.9166667
Sandi,25010,27.3,79.95
Maplewood,25008,40.7738889,-74.2738889
Cajica,25000,4.9166667,-74.0333333
Sant Pere De Ribes,24997,41.266667,1.766667
Petit-Bourg,24996,16.1833333,-61.5833333
South Pasadena,24994,34.1161111,-118.1494444
San Felipe,24985,9.9,-84.1
Radovis,24983,41.6383333,22.4647222
Mount Abu,24982,24.6,72.7
Karoi,24981,-16.8166667,29.6833333
Zverevo,24979,48.0205556,40.1225
Zanesville,24976,39.9402778,-82.0133333
Russellville,24972,35.2783333,-93.1336111
Makurazaki,24971,31.2666667,130.3166667
Obidos,24971,-1.908333,-55.518889
Bay Shore,24969,40.725,-73.2458333
Bagabag,24967,16.5,121.183333
Maple Heights,24961,41.4152778,-81.5661111
Roth,24959,49.245,11.091111
Villaviciosa De Odon,24958,40.366667,-3.9
Puerto Varas,24958,-41.3166667,-72.9833333
Tepeaca,24956,18.966667,-97.9
Itsukaichi,24956,35.7252778,139.2177778
Durango,24953,43.166667,-2.616667
Kunda,24951,25.716667,81.516667
Frome,24948,51.229167,-2.318333
Manubah,24948,36.8077778,10.1011111
Ishige,24948,36.1166667,139.9666667
Grandview,24945,38.8858333,-94.5327778
Waldkraiburg,24939,48.216667,12.4
Deori Khas,24937,23.4,79.016667
Sakleshpur,24934,12.966667,75.783333
Netivot,24933,31.4166667,34.5833333
Litomerice,24930,50.5333333,14.1333333
Wertheim,24920,49.7575,9.509444
Ceccano,24918,41.566667,13.333333
Vikhorevka,24918,56.1211111,101.1816667
Bawana,24908,28.8,77.033333
Qiryat Ono,24907,32.0636111,34.8552778
Cruces,24907,22.3411111,-80.2666667
Qiryat Ono,24907,32.0222222,34.8666667
Lom,24906,43.8138889,23.2361111
Sao Mateus Do Sul,24904,-25.866667,-50.383333
Salo,24900,60.383333,23.133333
Friedrichsdorf,24897,50.266667,8.65
Periyanayakkanpalaiyam,24896,11.15,76.933333
Winchester,24895,39.1855556,-78.1636111
Igurusi,24895,-8.85,33.85
Baden,24893,48.0166667,16.2333333
Gautier,24891,30.3855556,-88.6116667
Mateus Leme,24890,-19.983333,-44.416667
Ahmadpur Sial,24888,30.675,71.743056
Kanth,24886,29.066667,78.633333
Reforma,24884,18.1,-91.016667
Charkhari,24883,25.4,79.75
Puyo,24881,-1.4666667,-77.9833333
Martorell,24877,41.466667,1.933333
Szigetszentmiklos,24874,47.35,19.05
Mangaldai,24872,26.433333,92.033333
Colonia,24870,-34.4666667,-57.85
Nkhotakota,24869,-12.9166667,34.3
Soignies,24869,50.583333,4.066667
Jenjarom,24858,2.8833333,101.5
Ebebiyin,24857,2.15,11.3333333
La Ligua,24857,-32.4333333,-71.2333333
Gagarin,24856,40.6619444,68.1722222
Bingen,24844,49.966667,7.9
Klosterneuburg,24843,48.3,16.3166667
Manikchhari,24836,22.8386111,91.8455556
Le Creusot,24836,46.8,4.433333
Vadnagar,24833,23.783333,72.633333
Nova Esperanca,24833,-23.133333,-52.216667
Susurluk,24829,39.913611,28.157778
Lac,24825,41.6355556,19.7130556
Ludwigsfelde,24823,52.3,13.266667
Pires Do Rio,24823,-17.3,-48.283333
Takahashi,24819,34.7833333,133.6166667
Shelui,24817,-4.3666667,34.2
Chimala,24817,-8.85,34.0166667
San,24813,13.3,-4.9
Neenah,24810,44.1858333,-88.4625
Mondragone,24810,41.116667,13.883333
Bushenyi,24810,-0.5852778,30.2113889
Champoton,24809,19.35,-90.716667
Leoben,24809,47.3833333,15.1
Madaoua,24806,14.0758333,5.9586111
Safipur,24804,26.733333,80.35
Oullins,24803,45.716667,4.8
Whitehaven,24803,54.55,-3.6
Lemon Grove,24802,32.7425,-117.0305556
Conversano,24802,40.966667,17.116667
Laredo,24802,-8.1,-78.95
Lincoln,24798,-34.865,-61.5319444
Buzovna,24795,40.5161111,50.1163889
Soledade,24791,-28.833333,-52.5
Phalia,24788,32.433333,73.583333
Almazar,24781,40.9833333,68.9
Lafayette,24780,37.8858333,-122.1169444
Dolton,24779,41.6388889,-87.6072222
Kabrai,24774,25.416667,80.016667
Winter Garden,24774,28.565,-81.5863889
Dillenburg,24772,50.733333,8.283333
Lanaken,24771,50.883333,5.65
Kheda,24768,22.75,72.683333
Farafangana,24764,-22.8166667,47.8333333
Ponneri,24758,13.316667,80.2
Magna,24755,40.7091667,-112.1008333
Lebrija,24754,36.916667,-6.066667
Talwara,24754,31.948611,75.866667
Nowa Ruda,24753,50.583333,16.5
Sao Bento,24749,-6.283333,-37.75
Vadakku Valliyur,24749,8.383333,77.65
Yekepa,24746,7.5794444,-8.5377778
Ridgewood,24738,40.9791667,-74.1169444
Gampola,24734,7.1647222,80.5766667
Ventimiglia,24734,43.783333,7.6
Cugir,24734,45.833333,23.366667
Nanticoke,24732,42.8,-80.066667
Oktyabrsk,24726,53.1672222,48.7005556
Henin-Beaumont,24725,50.416667,2.933333
Oyonnax,24712,46.25,5.666667
Wakefield,24712,42.5063889,-71.0733333
Statesville,24709,35.7825,-80.8875
Ibanda,24704,-0.1538889,30.5319444
Tharad,24698,24.396111,71.626667
Gauripur,24695,26.083333,89.966667
Parkland,24693,26.3097222,-80.2375
Benton,24689,34.5644444,-92.5866667
Kakonko,24688,-3.2827778,30.9641667
Vernon,24688,49.083333,1.483333
Muktagachha,24687,24.7666667,90.2333333
Haysyn,24687,48.8,29.4
Hosdurga,24687,13.798056,76.286111
Norden,24686,53.6,7.2
Rincon De Romos,24683,22.233333,-102.3
Tekkali,24682,18.616667,84.233333
Pakala,24680,13.466667,79.116667
Kirovsk,24678,59.8666667,31.0
Arandelovac,24674,44.306944,20.56
Minjur,24674,13.266667,80.266667
Airdrie,24673,51.266667,-114.016667
Boa Viagem,24671,-5.116667,-39.733333
Coria Del Rio,24671,37.285556,-6.051667
Nan,24670,18.783333,100.783333
Coudekerque-Branche,24669,51.033333,2.4
Veinticinco De Mayo,24668,-35.4280556,-60.1741667
Seatac,24663,47.4538889,-122.3205556
Decines-Charpieu,24661,45.75,4.966667
Siraha,24659,26.65,86.2
Arauco,24659,-37.25,-73.3166667
Korbach,24657,51.283333,8.866667
Montigny-Les-Metz,24655,49.1,6.15
New Castle,24652,41.0036111,-80.3472222
Uvinza,24650,-5.1036111,30.3911111
Nyalikungu,24648,-3.1833333,33.7833333
Ocoyoacac,24647,19.271944,-99.458889
Key West,24646,24.5552778,-81.7827778
Zaraysk,24638,54.7652778,38.8836111
Hjorring,24634,57.466667,9.983333
Ofaqim,24633,31.2833333,34.6166667
Zheleznovodsk,24632,44.1394444,43.0197222
Ris-Orangis,24628,48.65,2.416667
Genzano Di Roma,24626,41.7,12.683333
Pietrasanta,24625,43.95,10.233333
Nalbari,24618,26.416667,91.433333
Bayonet Point,24618,28.3263889,-82.6836111
Gondang,24616,-7.9518,111.6291
Reo,24616,12.3166667,-2.4666667
Sao Francisco Do Conde,24615,-12.65,-38.683333
Spanish Fork,24613,40.115,-111.6541667
Gazalkent,24610,41.5580556,69.7708333
Dzerzhinsk,24610,53.685,27.1419444
Tiebissou,24605,7.163056,-5.220556
Wajima,24605,37.4,136.9
Grigny,24600,48.65,2.383333
Gotsu,24597,35.0,132.2166667
Lagdo,24596,9.05,13.7333333
Ottumwa,24593,41.0041667,-92.3736111
Bijbiara,24592,33.8,75.1
Lidkoping,24586,58.5,13.1666667
Clinton,24583,32.3413889,-90.3216667
Santa Rita Do Passa Quatro,24579,-21.7,-47.466667
Yazman,24579,29.133333,71.75
San Marcos,24573,14.9666667,-91.8
Duiwelskloof,24572,-23.7,30.1333333
Devrek,24571,41.219167,31.955833
Cayeli,24571,41.089444,40.730556
Contla,24569,19.197222,-98.2
Aschersleben,24569,51.75,11.466667
Arzignano,24565,45.516667,11.333333
Pasinler,24565,39.982222,41.683056
Dataganj,24564,28.033333,79.4
Acopiara,24562,-6.1,-39.45
Nagcarlan,24560,14.136667,121.416111
Ranong,24560,9.966667,98.633333
Statesboro,24558,32.4486111,-81.7833333
Isla,24558,18.6,-96.15
Gornji Milanovac,24555,44.033333,20.45
Victoria,24555,-38.2166667,-72.3333333
Moyotzingo,24555,19.25,-98.4
Westmont,24552,41.7958333,-87.9755556
Edwardsville,24551,38.8113889,-89.9530556
Juatuba,24551,-19.95,-44.333333
Belvidere,24547,42.2638889,-88.8441667
Navan,24545,53.6527778,-6.6813889
Holbaek,24544,55.716667,11.716667
Kailaras,24542,26.316667,77.616667
Faizpur,24536,21.166667,75.85
Verl,24532,51.883333,8.516667
Lamu,24529,-2.2783333,40.9033333
Hakui,24529,36.8833333,136.7833333
Olching,24526,48.2,11.333333
Mortsel,24525,51.166667,4.466667
San Fernando,24524,34.2819444,-118.4380556
Gursu,24523,40.214444,29.193056
Belton,24522,38.8119444,-94.5316667
Sabang,24519,5.893333,95.321389
Mobaye,24518,4.3166667,21.1833333
Hobara,24516,37.8166667,140.55
Watsa,24515,3.05,29.533333
Jaynagar-Majilpur,24512,22.175833,88.417778
Coleraine,24509,55.133333,-6.666667
Bosconia,24508,9.9688889,-73.8836111
Sao Bento Do Una,24506,-8.533333,-36.366667
San Benito,24506,26.1322222,-97.6308333
Lazarevac,24503,44.379722,20.263889
Almansa,24502,38.866667,-1.083333
Carbondale,24502,37.7272222,-89.2166667
Axim,24500,4.8683333,-2.2413889
Weiterstadt,24499,49.907778,8.595278
Haaksbergen,24493,52.15,6.7333333
San Cataldo,24487,37.483333,13.983333
Tuba,24482,16.389722,120.560833
Jumilla,24476,38.483333,-1.283333
Londonderry,24474,42.865,-71.3744444
Hudson,24474,42.7647222,-71.4402778
Karlovo,24464,42.6333333,24.8
Tocopilla,24461,-22.0833333,-70.2
Cangas,24460,42.266667,-8.783333
